专业代号及名称,院校代号及名称,投档计划数,投档最低位次
80旅游管理,B053徐州工程学院,1,169297
54财务管理,A381淮南师范学院,2,169410
35财务管理,A449滨州学院,65,169613
10会展经济与管理,E437南昌师范学院,2,169614
07文化产业管理,A397武夷学院,1,169711
31行政管理,B049淮阴工学院,4,169721
0Z大数据管理与应用,A438潍坊医学院,19,169885
0B财务管理,B441吉林警察学院,20,170384
39财务管理,B653南阳理工学院,3,170596
20健康服务与管理,A760新疆医科大学,2,170688
03信用管理,B420河北金融学院,2,170883
1J财务管理,A234哈尔滨学院,2,170900
22信用风险管理与法律防控,B652河南财政金融学院,4,170963
02文化产业管理,A483商丘师范学院,2,171045
0G旅游管理,A608广西民族大学,1,171103
16财务管理,A904枣庄学院,33,171326
1T海事管理,B510山东交通学院,35,171356
0E物流管理,B688山东工商学院,38,171446
0Z行政管理,A448德州学院,25,171560
33财务管理,A124忻州师范学院,4,171878
LB管理科学与工程类,A127内蒙古科技大学,6,172275
1A人力资源管理,E277山东青年政治学院,60,172381
1L信息管理与信息系统,B688山东工商学院,42,172863
87旅游管理,A746青海师范大学,2,173193
51物流管理,A483商丘师范学院,1,173230
53土地资源管理,A482洛阳师范学院,6,173422
07财务管理,B825桂林航天工业学院,3,173438
03工商管理,A448德州学院,40,173470
0F人力资源管理,A453泰山学院,35,173786
03人力资源管理,B538湖南女子学院,2,173930
59地质工程(中外合作办学)(灾害管理),A078华北水利水电大学,5,174042
13财务管理,A664遵义师范学院,3,174139
12酒店管理,A169鞍山师范学院,1,174374
1M信息管理与信息系统(校企合作，与山东浪潮优派科技教育合作),A439山东第一医科大学,50,174429
17财务管理,B802黑龙江工程学院,2,174465
07财务管理,A455菏泽学院,46,174799
12物流管理,A766新疆财经大学,1,174805
24信息管理与信息系统,A760新疆医科大学,1,175184
10财务管理,A122长治学院,2,175326
57旅游管理,B059合肥学院,4,175498
42信息管理与信息系统,A408景德镇陶瓷大学,2,175561
3E财务管理,B508新余学院,2,175621
31财务管理,A478周口师范学院,4,175717
X6财务管理,A723渭南师范学院,6,175838
93旅游管理与服务教育,A096保定学院,1,175881
23文化产业管理,E390陕西学前师范学院,2,175973
19行政管理,A904枣庄学院,23,176201
0P质量管理工程,A879安徽科技学院,2,176282
0Z人力资源管理,E438山东管理学院,74,176397
0P工程管理,B688山东工商学院,37,176409
2C财务管理,E458张家口学院,1,176540
07人力资源管理(校企合作，与青岛英谷教育科技股份有限公司合作),E100山东政法学院,50,176738
1N财务管理,A748青海民族大学,4,176810
12工商管理类,B100海南热带海洋学院,4,177063
41财务管理,A101衡水学院,3,177071
22工程管理,A608广西民族大学,3,177113
22信息管理与信息系统,D706吉林医药学院,2,177310
H1酒店管理(中外合作办学),A069天津商业大学,20,177347
0B财务管理,C331山东女子学院,35,177361
14物流管理,B100海南热带海洋学院,2,177718
23会展经济与管理,A766新疆财经大学,1,177910
30信息管理与信息系统,A766新疆财经大学,4,177933
A7文化产业管理,A206白城师范学院,2,178523
3E物流管理(校企合作，与山东荣庆投资控股有限公司合作),A452临沂大学,100,178524
12财务管理,A098河北民族师范学院,4,178526
30人力资源管理,A478周口师范学院,4,178528
52公共事业管理,G127内蒙古科技大学包头师范学院,2,178690
13工商管理,E438山东管理学院,70,178883
22工程管理,A485郑州航空工业管理学院,2,179086
14财务管理,A104邢台学院,5,179100
37财务管理,A202通化师范学院,2,179509
06公共管理类,B688山东工商学院,249,179568
0W工商管理类,A453泰山学院,148,179948
03财务管理,A469河南牧业经济学院,3,180294
28工程管理,A388福建工程学院,6,180382
0D公共事业管理,E277山东青年政治学院,60,180397
G3工商管理,A416上饶师范学院,2,180568
34文化产业管理,E434山西传媒学院,6,180633
39旅游管理,A546衡阳师范学院,2,180845
J4工程管理,B528湖南工学院,2,181079
02工程管理,B510山东交通学院,44,181176
1K信息管理与信息系统,A748青海民族大学,2,181664
10财务管理,B397安康学院,2,181875
06行政管理,A454济宁学院,40,181960
12工商管理类,E101太原工业学院,8,181976
14旅游管理,A124忻州师范学院,1,182150
0U人力资源管理,D654南京理工大学紫金学院,1,182438
16工程管理,A084河北建筑工程学院,2,182554
20行政管理,A766新疆财经大学,8,182575
F2财务管理,A206白城师范学院,2,182651
1V旅游管理,A748青海民族大学,6,182928
02财务管理,B033唐山学院,5,183021
0Y旅游管理,B067潍坊学院,36,183297
18物流管理,B517河南工程学院,4,183330
02应急管理,A438潍坊医学院,22,183665
37工商管理,B653南阳理工学院,3,183855
0B人力资源管理,B313福建商学院,2,183981
07工商管理,C331山东女子学院,47,184833
22工商管理,D994南京审计大学金审学院,2,184903
0F旅游管理(双语教学),B833上海杉达学院,1,185112
07财务管理,D386山东石油化工学院,84,185123
1P旅游管理,B688山东工商学院,34,185283
16旅游管理类,B100海南热带海洋学院,4,185317
0M公共事业管理,A443济宁医学院,47,185388
13旅游管理与服务教育,E276齐鲁师范学院,75,185440
0A健康服务与管理,A440滨州医学院,107,185479
13公共事业管理,A440滨州医学院,140,185603
43行政管理,D469厦门大学嘉庚学院,2,185824
51文化产业管理,A102石家庄学院,8,186226
17财务管理,D994南京审计大学金审学院,3,186382
27工程管理,E038天津仁爱学院,1,186573
40财务管理,D469厦门大学嘉庚学院,3,186604
03工程管理,B067潍坊学院,27,186731
JJ土地资源管理,A758新疆农业大学,15,186774
08旅游管理,E437南昌师范学院,2,186822
A4信息管理与信息系统(中外合作办学),A082河北科技大学,4,186997
10旅游管理类,E223贵州师范学院,2,187008
0G财务管理,E439山东农业工程学院,86,187069
0Y人力资源管理,C331山东女子学院,56,187082
14财务管理,A812吕梁学院,6,187213
12人力资源管理,G127内蒙古科技大学包头师范学院,2,187393
0J财务管理(校企合作，与山东开创信息有限公司合作),E276齐鲁师范学院,40,187401
01文化产业管理,A458山东艺术学院,47,187434
43健康服务与管理,A554湖南工商大学,5,187445
0X财务管理,A236绥化学院,4,187504
0W财务管理(校企合作，与济南达森互联网科技公司合作),E438山东管理学院,80,187675
43财务管理,B329河南工学院,5,187770
0T物流管理,E438山东管理学院,72,187945
37工程管理,A465中原工学院,4,188811
31工商管理,A124忻州师范学院,5,188830
09物流管理,A453泰山学院,71,188925
0V文化产业管理,C331山东女子学院,34,188968
24公共事业管理,D706吉林医药学院,2,188971
07健康服务与管理,E623滇西应用技术大学,2,189037
12旅游管理(校企合作，与山东扬帆教育咨询有限公司合作),A452临沂大学,100,189081
F2财务管理,A687红河学院,2,189247
07文化产业管理,A908山东工艺美术学院,10,189274
J8工程管理,A417宜春学院,1,189328
05文化产业管理,A454济宁学院,40,189371
05文化产业管理,E438山东管理学院,64,189607
02健康服务与管理,E277山东青年政治学院,80,189628
1F旅游管理,A234哈尔滨学院,2,189679
20应急技术与管理,B437长春工程学院,3,189709
12财务管理,B445黑龙江工业学院,2,189831
81财务管理,D534山西工学院,2,189886
0F财务管理,B562兰州文理学院,2,189922
88工程管理,B049淮阴工学院,2,189938
04信息管理与信息系统,A443济宁医学院,43,190119
B5旅游管理,A762新疆师范大学,5,190128
0F社会工作(中外合作办学)(招收银发产业经营与管理方向),A452临沂大学,80,190244
06财务管理,D989南京邮电大学通达学院,2,190314
H8信息管理与信息系统,D560新疆第二医学院,1,190352
08物流管理,A478周口师范学院,4,190487
48体育经济与管理,A399泉州师范学院,2,190510
09工商管理(中外合作办学)(中德合作),A434山东农业大学,50,190555
07大数据管理与应用,E438山东管理学院,66,190689
1R应急技术与管理,B688山东工商学院,34,190694
08物流管理,B825桂林航天工业学院,2,191560
0S健康服务与管理,A455菏泽学院,36,191622
14信息管理与信息系统,A117长治医学院,1,191895
10财务管理,B837桂林旅游学院,2,191938
4D工商管理类,B439吉林农业科技学院,3,191990
15旅游管理,A453泰山学院,33,192003
32旅游管理,A647长江师范学院,6,192056
34健康服务与管理,B652河南财政金融学院,2,192059
18财务管理,C689东南大学成贤学院,1,192076
0N工商管理类,B336荆楚理工学院,3,192170
1R财务管理(校企合作，与达内时代科技集团有限公司合作),A904枣庄学院,40,192209
HN人力资源管理,A758新疆农业大学,15,192368
1S健康服务与管理,A904枣庄学院,40,192375
16文化产业管理,A812吕梁学院,5,192555
0R物流管理,C331山东女子学院,22,192691
1Z财务管理,B561甘肃民族师范学院,2,192724
42文化产业管理,D469厦门大学嘉庚学院,3,192824
1K旅游管理与服务教育,A454济宁学院,15,192959
P1财务管理,A742西北民族大学,4,193067
22酒店管理,A766新疆财经大学,2,193417
13财务管理,B400西安培华学院,1,193743
60物流管理(中外合作办学),B059合肥学院,4,193809
33工程管理,B437长春工程学院,2,193832
09文化产业管理,B963亳州学院,3,193962
3J健康服务与管理,B508新余学院,2,194291
0N土地资源管理,E439山东农业工程学院,70,194344
3A行政管理,D906南京师范大学中北学院,2,194534
10信息管理与信息系统,A440滨州医学院,142,194830
0L土地资源管理(中外合作办学)(中英合作),A434山东农业大学,148,194948
79旅游管理(中外合作办学),A205长春师范大学,4,195038
62工商管理,A233牡丹江师范学院,5,195084
19会展经济与管理,B242太原学院,4,195125
03人力资源管理,D290浙江工商大学杭州商学院,2,195294
0N土地资源管理,A667安顺学院,1,195299
1H健康服务与管理,C331山东女子学院,40,195341
15旅游管理,E277山东青年政治学院,80,195369
22工商管理,D434赣南科技学院,2,195404
1L应急管理,E276齐鲁师范学院,35,195406
0Q物流管理,E435营口理工学院,2,195769
0Z物业管理,E277山东青年政治学院,80,195777
09养老服务管理,C331山东女子学院,69,196128
1R行政管理,A748青海民族大学,2,196183
21物流管理,A469河南牧业经济学院,3,196184
38工程管理(中外合作办学),A191吉林建筑大学,4,196227
J8公共事业管理,A758新疆农业大学,15,196451
HY农林经济管理,A758新疆农业大学,25,196502
0N人力资源管理(校企合作，与人才有价山东有限公司合作),E277山东青年政治学院,80,196519
36大数据管理与应用,D469厦门大学嘉庚学院,2,196765
25药事管理,C689东南大学成贤学院,2,197237
0S工商管理类,A739天水师范学院,4,197319
17健康服务与管理,D980南京医科大学康达学院,1,197420
06农林经济管理,E439山东农业工程学院,47,197464
05旅游管理,A122长治学院,2,197467
05旅游管理,A639绵阳师范学院,1,197647
82物流管理,D534山西工学院,6,197655
14行政管理,D658天津外国语大学滨海外事学院,1,197697
11旅游管理,B397安康学院,2,197714
21旅游管理,A766新疆财经大学,9,197739
0H物流管理,B963亳州学院,3,197742
07体育经济与管理,A242哈尔滨体育学院,4,197747
42财务管理,A763喀什大学,15,197782
02财务管理,D904北京工业大学耿丹学院,1,197837
21财务管理,D991江苏科技大学苏州理工学院,2,198389
15人力资源管理(校企合作，与人才有价山东有限公司合作),C331山东女子学院,30,198598
0K工程管理,D432赣东学院,1,198738
29信息管理与信息系统,A192吉林化工学院,5,198966
35人力资源管理,D411河北师范大学汇华学院,1,198991
70物流管理,D744黑河学院,3,199227
17旅游管理,A099唐山师范学院,5,199280
14酒店管理,E277山东青年政治学院,80,199653
01工商管理类,A235大庆师范学院,10,199725
H9公共事业管理,D560新疆第二医学院,1,199913
41工商管理类,D675北京理工大学珠海学院,2,199923
02旅游管理,B552四川旅游学院,6,200057
16公共事业管理(卫生事业管理),D980南京医科大学康达学院,2,200111
08人力资源管理,D905南京工业大学浦江学院,2,200145
55农林经济管理,A757塔里木大学,10,200151
05旅游管理,C331山东女子学院,62,200167
0R旅游管理,A667安顺学院,1,200240
9R建设工程管理,A850南京工业职业技术大学,1,200435
F3物流管理,A687红河学院,2,201012
0X物流管理,B807兰州工业学院,3,201039
27信息管理与信息系统,A099唐山师范学院,5,201220
JU城市管理,A758新疆农业大学,18,201224
13工商管理(校企合作，与山东全通网融科技有限公司合作),C331山东女子学院,45,201243
18酒店管理,B242太原学院,4,201312
02旅游管理,A235大庆师范学院,4,201390
18旅游管理,B838贺州学院,4,201420
16物业管理(物业智能化管理方向),B071新乡学院,5,201458
27信息管理与信息系统,D994南京审计大学金审学院,1,202004
H5酒店管理,A323淮阴师范学院,6,202062
06酒店管理,B552四川旅游学院,4,202246
24工程管理,B653南阳理工学院,4,202248
20酒店管理,B068郑州工程技术学院,3,202320
0F旅游管理,B312龙岩学院,2,202364
02会展经济与管理,B837桂林旅游学院,2,202437
18财务管理(中外合作办学),B688山东工商学院,36,202465
61公共事业管理(中外合作办学)(以培养医疗健康产业管理人才为主),B498莆田学院,2,202555
27旅游管理,D744黑河学院,3,202713
35信息管理与信息系统,A084河北建筑工程学院,2,202791
15物业管理,A812吕梁学院,5,202806
28工程管理,A192吉林化工学院,4,202854
53工商管理类,A757塔里木大学,38,203093
28财务管理,E038天津仁爱学院,1,203284
0X健康服务与管理(校企合作，与山东绿地泉美好生活服务集团合作),C331山东女子学院,30,203424
KE旅游管理,A758新疆农业大学,15,203679
20旅游管理,A121晋中学院,9,203858
07酒店管理,A122长治学院,2,203901
51文化产业管理,E531内蒙古艺术学院,6,203965
04旅游管理,B837桂林旅游学院,2,204099
57物流管理,A757塔里木大学,5,204111
17健康服务与管理(智慧健康管理方向),B071新乡学院,6,204149
D0工商管理,D628新疆政法学院,4,204212
13财务管理,D990南京财经大学红山学院,4,204438
50旅游管理,A919平顶山学院,10,204644
02公共事业管理,D986江苏大学京江学院,2,204657
30文化产业管理,A768新疆艺术学院,5,204720
E0公共事业管理,D628新疆政法学院,4,204722
0K会展经济与管理(校企合作，与山东华仁教育发展有限公司合作),C331山东女子学院,35,204739
EH财务管理,A997昌吉学院,10,204813
1B酒店管理(旅居新业态方向),B071新乡学院,5,204903
13农林经济管理,A693西藏农牧学院,3,204964
L0财务管理,D628新疆政法学院,6,204992
59文化产业管理,A607广西艺术学院,9,205043
16物流管理(校企合作，与山东全通网融科技公司合作),A455菏泽学院,50,205161
B0财务管理,D561新疆科技学院,10,205184
68会展经济与管理,A121晋中学院,9,205187
10旅游管理(校企合作，与山东华仁教育发展公司合作),A453泰山学院,50,205243
18酒店管理,F202河北石油职业技术大学,4,205513
1S酒店管理(校企合作，与山东华仁教育发展有限公司合作),C331山东女子学院,35,205639
22酒店管理,A121晋中学院,9,205723
10工商管理,A669凯里学院,4,205772
17酒店管理,B731贵州商学院,4,206077
56物流管理(中外合作办学),B551重庆科技学院,5,206215
60公共卫生管理,F206贵阳康养职业大学,1,206439
07人力资源管理,D986江苏大学京江学院,2,206492
37酒店管理,B326信阳农林学院,5,206569
G0人力资源管理,D561新疆科技学院,8,206583
54旅游管理,A757塔里木大学,12,206704
51旅游管理,A605河池学院,3,206778
GG工商管理类,A758新疆农业大学,30,206947
1B工商管理,D558新疆理工学院,2,206999
LA旅游管理,A764伊犁师范大学,10,207011
21财务管理,D593石家庄铁道大学四方学院,6,207016
03财务管理,D441江西财经大学现代经济管理学院,2,207153
62现代家政管理,F206贵阳康养职业大学,2,207170
1H物流管理,D558新疆理工学院,2,207176
65会展经济与管理,B418北京城市学院,1,207208
F4酒店管理,A687红河学院,2,207335
0M人力资源管理,D897天津理工大学中环信息学院,1,207462
22旅游管理,A693西藏农牧学院,2,207470
EQ公共事业管理,A997昌吉学院,15,207496
03财务管理,D843南京师范大学泰州学院,12,207513
0J酒店管理,B963亳州学院,3,207524
14人力资源管理,B400西安培华学院,2,207615
0E工商管理,D999山东财经大学东方学院,10,207751
0K财务管理,D897天津理工大学中环信息学院,1,207875
3C工商管理,D198大连理工大学城市学院,1,208104
23财务管理,D665电子科技大学成都学院,3,208278
06工商管理类(会计系),D660天津商业大学宝德学院,4,208299
18工程管理,A684曲靖师范学院,2,208407
MA会展经济与管理,A764伊犁师范大学,5,208484
0F工程管理,E527山西工程技术学院,2,208486
26财务管理,E203皖江工学院,2,208547
4U旅游管理,A763喀什大学,15,208642
FM旅游管理,A997昌吉学院,10,208700
0X房地产开发与管理,A741兰州财经大学,2,208917
03市场营销(品牌管理与策划),D904北京工业大学耿丹学院,1,209113
11工商管理类(财会方向),D594河北地质大学华信学院,2,209139
0B物流管理,E625茅台学院,2,209191
15旅游管理类,A664遵义师范学院,2,209215
69酒店管理,A763喀什大学,4,209516
L0旅游管理,D561新疆科技学院,7,209565
21工商管理,D262文华学院,2,209599
0D人力资源管理,D441江西财经大学现代经济管理学院,2,209700
0T工商管理,D471集美大学诚毅学院,2,209707
15工商管理,D433南昌航空大学科技学院,2,209815
06财务管理,D290浙江工商大学杭州商学院,6,209843
0H房地产开发与管理,A085河北水利电力学院,5,209849
21物流管理,C689东南大学成贤学院,1,210015
13财务管理,D997青岛农业大学海都学院,48,210025
08人力资源管理,D990南京财经大学红山学院,4,210039
32工商管理,E654郑州西亚斯学院,10,210043
2C文化产业管理,B122三江学院,4,210169
5F财务管理,D325宁夏大学新华学院,1,210170
36信息资源管理,A084河北建筑工程学院,2,210319
12工商管理,D990南京财经大学红山学院,4,210459
27会展经济与管理(中外合作办学),B731贵州商学院,4,210466
D4财务管理,D903成都锦城学院,4,210566
0P工程管理,A895萍乡学院,2,210739
12物流管理,D497郑州财经学院,6,210781
1G财务管理,B122三江学院,10,211168
05行政管理,D843南京师范大学泰州学院,9,211232
0H信息管理与信息系统(校企合作，与山东贝森医疗信息咨询公司合作),E438山东管理学院,80,211310
46质量管理工程(中外合作办学),A485郑州航空工业管理学院,3,211331
10财务管理,D571无锡太湖学院,5,211398
17物流管理(中外合作办学),A435青岛农业大学,90,211744
12财务管理,E202沧州交通学院,6,211757
17旅游管理(中外合作办学),B100海南热带海洋学院,11,211869
1A财务管理,B834黄河科技学院,3,212138
17财务管理,D236三峡大学科技学院,2,212149
21财务管理,C362武汉生物工程学院,2,212210
59酒店管理(全英语教学班),D636上海外国语大学贤达经济人文学院,1,212265
19酒店管理,D985苏州科技大学天平学院,2,212398
27财务管理,D673四川外国语大学成都学院,4,212543
89旅游管理(3加1培养模式),A663贵州师范大学,27,212556
37物流管理,B330安阳工学院,2,212760
1H信息管理与信息系统(校企合作，与山东全通网融科技有限公司合作),B688山东工商学院,70,212784
01工商管理,D843南京师范大学泰州学院,12,212999
15物流管理,D990南京财经大学红山学院,4,213147
12工程管理,A812吕梁学院,5,213163
1N工商管理,C332烟台南山学院,25,213499
HA信息管理与信息系统,A764伊犁师范大学,15,213623
07旅游管理,D290浙江工商大学杭州商学院,2,213758
23财务管理,D507郑州工商学院,4,213963
1T文化产业管理,E410四川电影电视学院,5,214180
16财务管理,D569西安交通工程学院,2,214301
38工程管理,A740河西学院,2,214309
0R人力资源管理,C843潍坊科技学院,55,214377
01人力资源管理,C619广州南方学院,1,214660
30会计学(管理会计方向),D511兰州工商学院,2,214765
04工商管理,D438江西师范大学科学技术学院,6,214942
47信息管理与信息系统(中外合作办学),A485郑州航空工业管理学院,3,215710
17工商管理,D684珠海科技学院,3,216000
13质量管理工程,E101太原工业学院,3,216224
0Q物流管理,C332烟台南山学院,23,216732
1Q酒店管理(中外合作办学),A375黄山学院,10,216758
25物流管理,D436江西农业大学南昌商学院,2,216802
08财务管理,E002烟台科技学院,50,216926
18文化产业管理,D659天津传媒学院,5,217009
0L物流管理,D897天津理工大学中环信息学院,1,217059
05工商管理,D383山东财经大学燕山学院,45,217289
13公共事业管理,E043四川文化艺术学院,2,217294
03财务管理,E040郑州商学院,12,217338
32信息管理与信息系统,D469厦门大学嘉庚学院,4,217363
15建设工程管理,F202河北石油职业技术大学,8,217825
0Z财务管理,C843潍坊科技学院,96,217853
1C物流管理,B834黄河科技学院,3,217859
0C财务管理,D408华北理工大学轻工学院,5,217867
10工程管理,C689东南大学成贤学院,3,218263
0K健康服务与管理,A825齐鲁医药学院,25,218531
03工商管理,D571无锡太湖学院,5,218696
03人力资源管理,D383山东财经大学燕山学院,45,218754
1L物流管理,B122三江学院,2,218770
0D财务管理,D248湖北汽车工业学院科技学院,1,218786
15工商管理,D899北京中医药大学东方学院,4,218961
C9物流管理,D903成都锦城学院,2,219198
0B工商管理,D408华北理工大学轻工学院,2,219216
11工商管理,E202沧州交通学院,8,219276
33财务管理,D440南昌应用技术师范学院,1,219325
19公共事业管理,D899北京中医药大学东方学院,4,219337
52工商管理类,D637温州商学院,1,219556
28财务管理,D691山西工商学院,8,219598
09财务管理,D611蚌埠工商学院,4,219724
15酒店管理,D658天津外国语大学滨海外事学院,1,219863
03人力资源管理(数智化管理精英班),D242武汉工商学院,2,220176
13物流管理,E202沧州交通学院,4,220187
20财务管理,E225河北东方学院,4,220671
25工商管理,D691山西工商学院,10,220698
09工商管理,E333郑州升达经贸管理学院,4,220795
Z2信息管理与信息系统(中外合作办学),A549湖南文理学院,4,220825
13旅游管理,D429南昌大学科学技术学院,6,220837
14物流管理,C056南通理工学院,3,221210
18财务管理,C709厦门华厦学院,1,221337
H1工程管理,D558新疆理工学院,5,221370
01工商管理,E040郑州商学院,5,221504
28工商管理,D245荆州学院,2,221604
02养老服务管理,A825齐鲁医药学院,30,221703
21健康服务与管理,D899北京中医药大学东方学院,4,221729
30酒店管理(中外合作办学),B837桂林旅游学院,14,221795
0U人力资源管理,D615合肥城市学院,2,221850
22财务管理,E042西安科技大学高新学院,3,221877
0P公共事业管理,C843潍坊科技学院,70,222131
25人力资源管理,D511兰州工商学院,2,222699
0Y财务管理,D614马鞍山学院,5,222877
0B人力资源管理,C636成都东软学院,2,223023
19酒店管理,C056南通理工学院,3,223096
12财务管理,D681陕西科技大学镐京学院,2,223274
11酒店管理,D497郑州财经学院,5,223296
0N财务管理,D324山东协和学院,35,223299
15工商管理类(企业管理方向),D594河北地质大学华信学院,2,223594
18财务管理,C779山西应用科技学院,10,223620
21财务管理,D238湖北工业大学工程技术学院,3,223682
0X财务管理,D359烟台理工学院,44,224019
2B旅游管理,B122三江学院,10,224036
0K物流管理,D391河北科技学院,2,224101
D0旅游管理,D903成都锦城学院,2,224127
25财务管理,D816四川工业科技学院,6,224269
77信息管理与信息系统(中外合作办学),B330安阳工学院,3,224281
06财务管理(国际班),D675北京理工大学珠海学院,5,224315
1U旅游管理,C332烟台南山学院,22,224330
0V财务管理,D678西北大学现代学院,1,224350
07人力资源管理,D431南昌交通学院,3,224459
0J工程管理,D897天津理工大学中环信息学院,1,224775
2G土地资源管理(中外合作办学),A748青海民族大学,4,224821
17工程管理,D593石家庄铁道大学四方学院,6,224929
0C信息管理与信息系统(大数据分析与应用),D248湖北汽车工业学院科技学院,1,225060
0N大数据管理与应用,D441江西财经大学现代经济管理学院,1,225141
05电子竞技运动与管理(校企合作，与邦尼集团有限公司合作),A457山东体育学院,80,225168
25物流管理,D601长春工业大学人文信息学院,2,225205
19酒店管理,C332烟台南山学院,23,225318
13财务管理,D891保定理工学院,2,225522
P1信息管理与信息系统,D558新疆理工学院,15,225715
21财务管理,C796河北工程技术学院,3,225729
3F物流管理,D198大连理工大学城市学院,2,225809
18酒店管理(酒店财务),E087天津财经大学珠江学院,9,226010
0A财务管理,D820银川能源学院,4,226252
19财务管理,D330昆明城市学院,2,226270
1A酒店管理(校企合作，与南山旅游集团有限公司合作),C332烟台南山学院,23,226283
0A财务管理,C636成都东软学院,5,226649
14行政管理,D902广州新华学院,2,226682
09财务管理,C713西安外事学院,6,226867
BU旅游管理,D727新疆天山职业技术大学,8,226913
0D财务管理,B798武汉东湖学院,3,227114
04工商管理类,C802吉利学院,2,227124
07财务管理,D857山东华宇工学院,65,227148
18人力资源管理,C713西安外事学院,6,227165
0T财务管理,D830广西外国语学院,1,227328
0L工程管理,D578河北工程大学科信学院,3,227414
23物流管理,C779山西应用科技学院,10,227423
0K信息管理与信息系统,D999山东财经大学东方学院,10,227805
0N人力资源管理,E000潍坊理工学院,50,227935
06信息管理与信息系统,C636成都东软学院,2,227941
20财务管理,B446黑龙江东方学院,5,228025
28旅游管理(校企合作，与南山旅游集团有限公司合作),C332烟台南山学院,22,228229
23财务管理,A959安徽三联学院,10,228468
0M信息管理与信息系统,D441江西财经大学现代经济管理学院,1,228743
1R工商管理类,D641桂林学院,3,229089
A3工商管理类,D670成都银杏酒店管理学院,6,229327
A2旅游管理类,D670成都银杏酒店管理学院,6,229404
42会计学(管理会计师方向),D241武昌工学院,5,229561
20创业管理,D326云南大学滇池学院,2,229569
65健康服务与管理,D641桂林学院,4,229611
09财务管理,D894西安明德理工学院,2,229696
19会展经济与管理,C713西安外事学院,2,229716
17工商管理,D330昆明城市学院,2,230182
0K工商管理,D359烟台理工学院,40,230326
0J人力资源管理,D359烟台理工学院,43,230950
42信息资源管理,D902广州新华学院,2,230994
0A旅游管理,A395闽江学院,2,231029
1Y旅游管理类,D641桂林学院,3,231148
1A工商管理,E000潍坊理工学院,48,231189
0P工商管理,D006山东英才学院,5,231194
20物业管理,D641桂林学院,3,231350
21旅游管理类,D816四川工业科技学院,4,231432
08行政管理,D624泰山科技学院,23,231953
45创业管理,D242武汉工商学院,2,231992
27旅游管理类,B832河北经贸大学,10,231995
0K信息管理与信息系统,A841辽宁对外经贸学院,1,232169
10工商管理,D891保定理工学院,2,232516
09大数据管理与应用,C636成都东软学院,3,232720
1A旅游管理,D623长春大学旅游学院,5,232728
02财务管理(大数据财务),C544宁夏理工学院,2,232798
0U人力资源管理,D830广西外国语学院,1,233328
15大数据管理与应用,C779山西应用科技学院,5,233340
23人力资源管理,D601长春工业大学人文信息学院,3,233391
0F人力资源管理,A841辽宁对外经贸学院,1,233465
36人力资源管理,D421南昌工学院,2,233512
04信息管理与信息系统,C332烟台南山学院,22,233631
58创业管理,D637温州商学院,1,234431
0G财务管理(校企合作，与山东百练会计教育集团合作),E000潍坊理工学院,50,234463
0T财务管理,D322山东现代学院,70,234637
1E旅游管理,D324山东协和学院,35,234684
15大数据与财务管理,D738西安汽车职业大学,2,234839
26信息管理与信息系统,E038天津仁爱学院,1,234876
16工程管理,E202沧州交通学院,4,235251
0T农林经济管理,C843潍坊科技学院,28,235691
11物流管理,C713西安外事学院,10,236017
21供应链管理,C709厦门华厦学院,1,236099
01大数据与财务管理,D356山东工程职业技术大学,27,236250
32财务管理,D421南昌工学院,2,236535
0X财务管理,D995青岛工学院,31,236539
1K财务管理,D320青岛黄海学院,20,236628
0M工商管理,D995青岛工学院,18,236802
W1旅游管理(中外合作办学),E046福建农林大学金山学院,5,236866
0S财务管理,D378青岛城市学院,54,236938
18人力资源管理,D995青岛工学院,35,237095
38供应链管理,C712西安欧亚学院,2,237158
0A工程管理,D441江西财经大学现代经济管理学院,2,237182
1R财务管理(校企合作，与中科启智合作),D324山东协和学院,40,237900
06物流管理,D995青岛工学院,17,238155
0Y酒店管理,D359烟台理工学院,30,238235
16财务管理,C938江西应用科技学院,3,238377
1A工程管理,C843潍坊科技学院,40,238492
16人力资源管理,D902广州新华学院,2,238507
34财务管理,D605长春建筑学院,5,238635
14文化产业管理,D957辽宁传媒学院,5,238873
1Q大数据管理与应用,C332烟台南山学院,24,239015
B1现代物流管理,C915上海中侨职业技术大学,4,239194
17工程管理,D679西安建筑科技大学华清学院,2,239235
13财务管理,D624泰山科技学院,66,239414
16工程管理,D511兰州工商学院,2,239965
10工程管理,C056南通理工学院,3,240018
20工程管理,C332烟台南山学院,25,240152
28工程管理,E203皖江工学院,3,240297
B9物流管理,D418江西服装学院,2,240333
05大数据与财务管理,D387山东外国语职业技术大学,79,240443
UD信息安全与管理,E030西安信息职业大学,1,240458
23健康服务与管理,C938江西应用科技学院,3,240526
02工程管理,C779山西应用科技学院,5,240662
0B物流管理,D322山东现代学院,40,240784
26工商管理(精英班),C310武昌理工学院,28,240815
0G酒店管理,D324山东协和学院,39,240970
15信息资源管理,D957辽宁传媒学院,5,241108
0J财务管理,D006山东英才学院,10,241134
A2文化产业管理,D599大连艺术学院,5,241529
17工商管理类,D606长春科技学院,2,241828
26工程管理,D245荆州学院,3,241852
33物流管理,C216安徽新华学院,15,241929
08工商管理类,D303哈尔滨剑桥学院,6,242045
0X公共事业管理,D830广西外国语学院,1,242352
0A人力资源管理,D624泰山科技学院,35,242528
18信息管理与信息系统,D242武汉工商学院,4,242629
