院校名称,专业,2020投档计划数,2020最低分,2020投档最低位次,2021投档计划数,2021最低分,2021投档最低位次,2022投档计划数,2022最低分,2022投档最低位次,特点,一流大学与一流学科,院校性质,平均最低投档线
吉林师范大学,应用化学,2,550,80979,2,534,83984,1,530,89168,省重点,none,公办,84710
大连工业大学,应用化学,none,none,none,none,none,none,2,533,84730,省重点,none,公办,84730
沈阳师范大学,化学(师范类),none,none,none,7,533,85604,5,532,86377,none,none,公办,85991
杭州师范大学,应用化学(中外合作办学),none,none,none,2,533,86093,none,none,none,省重点,none,公办,86093
南京晓庄学院,化学(师范类),none,none,none,none,none,none,3,532,86258,none,none,公办,86258
西藏大学,化学(师范类),none,none,none,3,529,93063,3,535,80713,211,一流学科,公办,86888
华北水利水电大学,应用化学,5,548,83860,5,533,85798,5,529,92112,省重点,none,公办,87257
鲁东大学,化学(师范类),99,545,89111,49,534,84014,96,531,88947,none,none,公办,87357
兰州交通大学,应用化学,3,548,83526,3,532,86581,2,528,92665,省重点,none,公办,87591
广西师范大学,应用化学,none,none,none,none,none,none,2,531,87924,省重点,none,公办,87924
湖南工业大学,应用化学,2,544,89387,2,532,87899,none,none,none,省重点,none,公办,88643
西南民族大学,化学类,none,none,none,none,none,none,4,530,88997,none,none,公办,88997
西安工程大学,应用化学,3,546,87350,3,531,89108,3,529,91796,none,none,公办,89418
安徽工业大学,应用化学,2,546,86992,2,531,88693,2,528,93138,省重点,none,公办,89608
东华理工大学,应用化学,3,548,84118,8,530,90495,4,525,98136,省重点,none,公办,90916
安徽理工大学,应用化学,4,545,87814,4,530,90097,4,527,95559,省重点,none,公办,91157
广东海洋大学,应用化学,none,none,none,1,526,97300,1,532,86850,省重点,none,公办,92075
山东理工大学,化学(师范类),none,none,none,50,530,90755,80,528,93719,省重点,none,公办,92237
济南大学,化学类(地方专项计划),30,541,95098,18,529,92444,20,530,90553,省重点,none,公办,92698
安徽农业大学,应用化学,2,539,97359,2,529,91600,2,528,92997,省重点,none,公办,93985
长春师范大学,化学(师范类),none,none,none,7,529,93282,5,527,95478,none,none,公办,94380
武汉纺织大学,化学类,5,539,98330,4,531,89841,4,526,96433,省重点,none,公办,94868
河南工业大学,化学,5,543,91729,8,528,94087,8,525,98967,省重点,none,公办,94928
湖南农业大学,材料化学,2,541,95181,2,528,94835,2,526,96126,省重点,none,公办,95381
内蒙古师范大学,化学(师范类),none,none,none,4,527,95623,none,none,none,省重点,none,公办,95623
河南工业大学,应用化学,3,543,92400,8,528,94484,8,523,102972,省重点,none,公办,96619
江西理工大学,应用化学,none,none,none,1,526,97035,none,none,none,省重点,none,公办,97035
北京农学院,应用化学,3,542,92755,3,528,94277,3,522,104583,none,none,公办,97205
安徽工业大学,化学生物学,none,none,none,2,526,96967,2,524,100056,省重点,none,公办,98512
曲阜师范大学,材料化学,30,538,99645,34,526,98395,30,524,99851,省重点,none,公办,99297
北华大学,化学(师范类),4,537,102338,4,526,98523,4,524,99863,省重点,none,公办,100241
辽宁科技大学,材料化学,2,535,104412,2,527,96315,4,522,103872,none,none,公办,101533
济南大学,化学类(济南走读),none,none,none,none,none,none,25,523,102050,省重点,none,公办,102050
淮北师范大学,应用化学,1,533,108322,1,528,94924,2,522,103810,省重点,none,公办,102352
赣南师范大学,化学(师范类),4,532,110124,none,none,none,4,524,101149,none,none,公办,105637
聊城大学,化学(师范类),151,532,109545,106,523,103647,141,521,105976,none,none,公办,106389
辽宁科技大学,应用化学,1,536,103864,1,522,105158,1,518,111109,none,none,公办,106710
赣南师范大学,应用化学,none,none,none,3,520,108576,none,none,none,none,none,公办,108576
东莞理工学院,应用化学(含教育部卓越计划班),2,527,119192,4,521,106783,4,523,101818,省重点,none,公办,109264
江西科技师范大学,化学(师范),2,529,115863,2,522,105240,2,520,108437,none,none,公办,109847
兰州理工大学,应用化学,none,none,none,none,none,none,2,519,109927,none,none,公办,109927
渤海大学,化学(师范类),8,529,115419,8,521,106249,7,520,108717,none,none,公办,110128
沈阳化工大学,化学,2,532,109935,2,520,108639,2,517,112920,省重点,none,公办,110498
安徽建筑大学,应用化学,2,532,110535,2,520,108298,2,517,113348,省重点,none,公办,110727
