院校名称,专业,2020投档计划数,2020最低分,2020投档最低位次,2021投档计划数,2021最低分,2021投档最低位次,2022投档计划数,2022最低分,2022投档最低位次,特点,一流大学与一流学科,院校性质,平均最低投档线
西安航空学院,商务英语,3,524,124510,4,513,123273,3,514,120184,none,none,公办,122656
西安建筑科技大学,英语,2,578,45755,2,565,43896,2,558,49174,省重点,none,公办,46275
西安科技大学,英语,2,577,47291,2,563,45741,2,560,47648,省重点,none,公办,46893
西安理工大学,英语,4,583,41099,4,568,40677,5,561,45843,省重点,none,公办,42540
西安外国语大学,商务英语,none,none,none,3,584,26627,2,578,29943,none,none,公办,28285
西安外国语大学,英语,none,none,none,10,584,26894,12,578,29554,none,none,公办,28224
西安邮电大学,英语,2,588,36209,2,571,37694,4,564,42431,none,none,公办,38778
西北民族大学,英语,2,524,124494,2,518,112576,2,517,113302,省重点,none,公办,116791
西北农林科技大学,英语,8,608,21318,4,597,18621,5,594,18779,"985,211",一流大学,公办,19573
西北师范大学,英语(师范类),none,none,none,none,none,none,4,556,51715,省重点,none,公办,51715
西北政法大学,英语,1,611,19719,1,597,18595,1,589,21693,none,none,公办,20002
西藏民族大学,英语,5,508,154745,5,507,134298,4,507,133765,none,none,公办,140936
西藏民族大学,英语(师范类),none,none,none,none,none,none,6,512,124593,none,none,公办,124593
西藏民族大学,英语(英藏复语方向),none,none,none,5,496,160018,none,none,none,none,none,公办,160018
西南大学,英语,2,626,12282,3,608,12804,2,604,13468,211,一流学科,公办,12851
西南林业大学,英语,3,533,108952,3,526,97662,3,521,106948,省重点,none,公办,104521
西南民族大学,英语,none,none,none,none,none,none,3,548,62707,none,none,公办,62707
西南民族大学,英语(只招少数民族考生),3,537,101875,3,529,93304,none,none,none,none,none,公办,97590
湘南学院,商务英语,1,512,146022,3,503,143856,2,502,145328,none,none,公办,145069
湘潭大学,英语,5,594,31502,4,577,32070,5,578,29415,全国重点,一流学科,公办,30996
忻州师范学院,英语(师范类),none,none,none,3,507,135791,3,505,138128,none,none,公办,136960
新疆财经大学,商务英语,none,none,none,none,none,none,2,497,157496,省重点,none,公办,157496
