院校名称,专业,2020投档计划数,2020最低分,2020投档最低位次,2021投档计划数,2021最低分,2021投档最低位次,2022投档计划数,2022最低分,2022投档最低位次,特点,一流大学与一流学科,院校性质,平均最低投档线
曲阜师范大学,新闻学(地方专项计划),6,549,81884,6,537,79152,none,none,none,省重点,none,公办,80518
三峡大学,新闻传播学类,none,none,none,4,551,58844,none,none,none,省重点,none,公办,58844
厦门大学,新闻传播学类,2,655,3576,2,635,4071,2,632,3931,"985,211",一流大学,公办,3859
山东财经大学,新闻学(地方专项计划),5,562,65029,5,551,59254,5,551,58621,省重点,none,公办,60968
山东财经大学,新闻学(济南走读),none,none,none,none,none,none,15,540,73914,省重点,none,公办,73914
山东大学威海分校,新闻学,17,619,15345,16,604,14528,12,603,13945,"985,211",一流大学,公办,14606
山东大学威海分校,新闻学(威海走读),none,none,none,none,none,none,2,595,18266,"985,211",一流大学,公办,18266
山东大学,新闻传播学类,15,637,8275,15,620,8080,20,617,7907,"985,211",一流大学,公办,8087
山东工商学院,新闻传播学类,66,510,150795,73,502,146537,73,501,148569,none,none,公办,148634
山东师范大学,新闻传播学类,none,none,none,65,569,39499,75,566,41114,省重点,none,公办,40307
山东师范大学,新闻传播学类(地方专项计划),none,none,none,5,564,44808,5,564,42538,省重点,none,公办,43673
山东体育学院,新闻学(校企合作，与山东泰冠实业有限公司合作),none,none,none,40,482,190590,40,480,197379,none,none,公办,193985
山东政法学院,新闻学(法治新闻方向),50,515,141359,50,508,133661,55,508,133246,none,none,公办,136089
山西财经大学,新闻学,2,567,58067,2,555,54007,2,553,56102,省重点,none,公办,56059
山西传媒学院,新闻学,5,510,150746,3,505,140025,3,504,140703,none,none,公办,143825
山西大学,新闻传播学类,3,583,41438,none,none,none,8,570,37306,省重点,一流学科,公办,39372
陕西师范大学,新闻传播学类,none,none,none,none,none,none,2,594,18364,211,一流学科,公办,18364
上海财经大学,新闻学,3,653,3946,3,630,5177,3,623,6182,211,一流学科,公办,5102
上海对外经贸大学,新闻学(经济新闻报道方向),2,616,17164,2,598,17777,none,none,none,none,none,公办,17471
上海理工大学,新闻传播学类,6,602,25326,6,583,27344,6,580,28470,省重点,none,公办,27047
上海师范大学,新闻传播学类,6,605,23222,6,587,24787,8,582,26806,省重点,none,公办,24938
上海体育学院,新闻学,2,583,41293,2,570,38680,2,574,33390,省重点,一流学科,公办,37788
上海外国语大学,新闻传播学类(卓越国际新闻传播人才计划),6,644,6040,2,627,6080,4,624,5972,211,一流学科,公办,6031
上海政法学院,广播电视学(卓越新闻传播人才培养试点班),3,590,34722,3,573,36062,3,570,37384,none,none,公办,36056
上海政法学院,新闻学(网络传播与融媒体方向),2,595,30480,2,578,31650,none,none,none,none,none,公办,31065
上饶师范学院,新闻学,2,510,149327,2,503,143992,2,501,147639,none,none,公办,146986
韶关学院,新闻学,5,502,165650,2,501,148607,2,500,150866,none,none,公办,155041
深圳大学,新闻学,1,624,12916,2,604,14778,3,597,16981,none,none,公办,14892
沈阳体育学院,新闻学,2,500,169768,2,514,120465,2,510,127931,省重点,none,公办,139388
石河子大学,新闻传播学类,6,559,68666,none,none,none,none,none,none,211,一流学科,公办,68666
石河子大学,新闻学,none,none,none,4,557,52504,4,555,53590,211,一流学科,公办,53047
四川大学,新闻传播学类,8,643,6349,4,628,5831,4,625,5691,"985,211",一流大学,公办,5957
四川外国语大学,国际新闻与传播,none,none,none,none,none,none,1,566,40917,none,none,公办,40917
四川外国语大学,新闻传播学类,3,587,37042,8,570,38722,2,568,38442,none,none,公办,38069
苏州大学,新闻传播学类,2,632,9881,1,619,8443,2,613,9543,211,一流学科,公办,9289
天津工业大学,新闻传播学类,none,none,none,4,578,31039,none,none,none,省重点,一流学科,公办,31039
天津体育学院,新闻学(体育文化传媒方向),2,532,109943,2,522,105750,3,519,110031,none,none,公办,108575
天津体育学院,新闻学(新媒体方向),6,535,104954,6,523,103816,5,522,105039,none,none,公办,104603
天津外国语大学,新闻传播学类,2,598,28479,1,583,27495,1,583,25995,省重点,none,公办,27323
武汉大学,新闻传播学类(含卓越新闻传播人才教育培养计划),none,none,none,4,647,2056,4,642,2162,"985,211",一流大学,公办,2109
武汉理工大学,新闻传播学类,2,614,17852,5,597,18315,4,593,18884,211,一流学科,公办,18350
西安石油大学,新闻学,2,572,53092,2,559,49595,2,558,49715,none,none,公办,50801
西安外国语大学,新闻学,1,602,25492,2,583,27568,1,591,20634,none,none,公办,24565
西北大学,新闻传播学类,2,617,16373,3,599,17138,3,596,17648,211,一流学科,公办,17053
西北民族大学,新闻传播学类,none,none,none,4,515,118706,4,514,119414,省重点,none,公办,119060
西北师范大学,新闻学,none,none,none,2,557,52359,3,553,56238,省重点,none,公办,54299
西北政法大学,新闻学,1,615,17769,1,597,18606,1,593,19483,none,none,公办,18619
西藏民族大学,新闻学,5,508,153745,5,505,139508,4,509,129933,none,none,公办,141062
西南财经大学,新闻学(数字传播实验班),none,none,none,1,608,12679,2,603,13851,211,一流学科,公办,13265
西南大学,新闻学,2,619,15595,2,605,14193,2,601,14612,211,一流学科,公办,14800
西南交通大学,新闻传播学类,3,617,16499,3,601,16408,3,597,17058,211,一流学科,公办,16655
西南民族大学,新闻传播学类,none,none,none,none,none,none,3,555,52974,none,none,公办,52974
西南民族大学,新闻传播学类(只招少数民族考生),none,none,none,3,543,70024,none,none,none,none,none,公办,70024
西南政法大学,新闻传播学类,none,none,none,4,606,13831,4,597,16975,全国重点,none,公办,15403
湘南学院,新闻学,2,507,155649,2,506,137873,2,505,138920,none,none,公办,144147
