院校名称,专业,2020投档计划数,2020最低分,2020投档最低位次,2021投档计划数,2021最低分,2021投档最低位次,2022投档计划数,2022最低分,2022投档最低位次,特点,一流大学与一流学科,院校性质,平均最低投档线
海南大学,电子科学与技术,10,591,33366,10,577,31815,none,none,none,211,一流学科,公办,32591
海南大学,电子信息类,11,598,28317,12,582,28349,12,579,28788,211,一流学科,公办,28485
海南热带海洋学院,船舶电子电气工程,2,485,200234,none,none,none,none,none,none,none,none,公办,200234
海南热带海洋学院,电子信息类,2,497,175349,2,489,174861,2,485,183597,none,none,公办,177936
海南师范大学,电子信息科学与技术,2,537,101505,2,524,101948,5,522,104507,省重点,none,公办,102653
杭州电子科技大学,电子信息类,14,610,20458,none,none,none,none,none,none,省重点,none,公办,20458
杭州电子科技大学,电子信息类(电子信息学院),none,none,none,14,593,20890,14,589,21573,省重点,none,公办,21232
杭州电子科技大学,电子信息类(通信学院),none,none,none,6,594,20106,6,590,21163,省重点,none,公办,20635
杭州师范大学,电子信息工程,none,none,none,none,none,none,2,564,42578,省重点,none,公办,42578
合肥工业大学(宣城校区),电子信息科学与技术,3,606,22771,4,593,20687,4,590,21050,211,一流学科,公办,21503
合肥工业大学,电子科学与技术,5,612,18992,5,597,18443,5,594,18557,211,一流学科,公办,18664
合肥工业大学,电子信息工程,7,614,18209,8,598,17967,7,596,17480,211,一流学科,公办,17885
合肥工业大学,微电子科学与工程,4,611,19438,4,596,18963,5,593,19214,211,一流学科,公办,19205
河北地质大学,电子信息类,5,530,113084,none,none,none,none,none,none,省重点,none,公办,113084
河北工程大学,电子信息工程,2,544,90450,2,534,84512,2,537,77994,省重点,none,公办,84319
河北石油职业技术大学,电子信息工程,5,474,222612,none,none,none,none,none,none,none,none,公办,222612
河北工业职业技术大学,电子信息工程技术,none,none,none,none,none,none,4,474,210667,none,none,公办,210667
河北建筑工程学院,电子信息工程,2,503,163108,2,496,159003,2,495,160394,none,none,公办,160835
河北建筑工程学院,机械电子工程,3,502,166031,3,492,167423,3,489,175941,none,none,公办,169798
河北经贸大学,电子信息类,3,549,81968,none,none,none,none,none,none,省重点,none,公办,81968
河北科技大学,电子科学与技术,8,553,76237,none,none,none,none,none,none,省重点,none,公办,76237
河北科技大学,电子信息类,none,none,none,8,540,74161,8,539,75257,省重点,none,公办,74709
河北科技大学,机械电子工程,5,547,86231,none,none,none,none,none,none,省重点,none,公办,86231
河北科技工程职业技术大学,机械电子工程技术,3,479,212380,none,none,none,3,474,211508,none,none,公办,211944
河北科技师范学院,电子信息工程,5,496,177529,5,487,179573,5,487,179731,none,none,公办,178944
河北师范大学,电子信息类,6,571,53581,5,554,55753,5,550,59651,省重点,none,公办,56328
